Review Text,Rating,sentiment_label
sangat tidak nyaman kalo nunggu verifikasi ke sms padahal jaringan bagus sama pulsa juga ada. nii kenapa yaa ko lama banget nunggu kode nya sampe ga masuk masuk.,1,positive
ramah sekali pelayanan,5,neutral
Mobil JKN aplikasi yang sangat membantu peserta BPJS dalam pelayanan kesehatan demi menciptakan bangsa Indonesia yang kuat dan sehat,5,neutral
oke membantu informasi aktif tdk nya kartu bpjs kita,5,positive
"susah banget untuk mengakses fitur fitur nya.hp hilang dan mau ganti nomor dan email harus mengulang beberapa ratus kali dan berhari hari di depan ponsel, sungguh aplikasi yang sangat memancing emosi dan membuat naik pitam 🥴🥴",3,negative
sangat responsif,5,neutral
nyaman,5,positive
sangat mudah dipakai,5,positive
"susah kalo lupa pasword gak dapat"" OTP",1,negative
setiap buka aplikasi selalu di suruh daftar mulu dari nik sampai sandi....kl setiap buka haris sandi oke lah...laaa ini...gak jelas,1,positive
lumayan lah,5,neutral
banyak membantu,5,neutral
tidak bisa masuk kata sandi tidak diterima alias salah terus,5,neutral
"mau login, klik masuk ga bisa, aplikasi burik... berobat saja makin ribet sekarang",1,neutral
pelayanannya bagus saya sangat suka,5,positive
sangat susah daftar on line,2,negative
akh dri tadi ngudet lupa pin yallah ampe ga bisa masuk trs alhamdulilah nya ternyata amil ny aku ingt huhu,5,neutral
Bagus aplikasinya sekarang.,5,positive
bagus.. semakin mudah menggunakannya,5,positive
"log out Mulu jadi ngeribetin bgt aplikasi apa ini, bukan mempermudah tapi bkin sulit",1,neutral
mantap lebih cepat penangannnya,5,positive
sangat membantu sekali aplikasi tidak rumit mudah dipahami,5,positive
"sangat membantu dan praktis, bisa d akses cepat, hanya layanan pertanyaan umum nya buat berkonsultasi atau sekedar buat nanya step nya TDK bisa se random itu, tapi so far sangat bagus",5,positive
lebih mudah dan hemat waktu..tinggal klik tidak usah antri.. good job.👍👍👍,5,positive
"aplikasi gak jelas, sering eror...",1,neutral
sangat memudahkan peserta bpjs,4,positive
aplikasi yg memudahkan kita semua...,5,positive
sulit,2,negative
sebagai pengguna baru sy mu tanya pas pendaftaran autodebet ko opsi nya ga ada bank BNI dan DANA ...tolong di bantu,3,neutral
knp saya ga bisa mendownload lagi apk ini😭,5,neutral
thanks jkn,5,neutral
kenapa yah sering keluar sendiri .. akun saya,5,neutral
ini kenapa gk bsa kirim kode verif no hp yya? tulisanny pilih salah satu mode verif tpi gk ada pilihanny itu gmna konsepny?,2,neutral
sangat bagus.,5,positive
saya suda lama pakai mobile jkn,5,neutral
"kebanyakan aturan yang berubah, bukannya bikin gampang, malah jadi ribett . biasa saya bisa ambil antrian hari yang sama. ini harus h-1. sedangkan kunjungan harus hari ini. kalo saya ambil antrian hari ini untuk besok. tanggal kunjungan jadi berubah lagi. iya kalo diterima. orang mau sehat dibikin susah. mana sering log out sendiri. pikiran orang yang posisinya jauh dari RS. ini saya mau tanya juga mesti telpon kemana? adanya aplikasi bukan bikin mudah malah bikin sulit.",1,negative
Bermanfaat👍🏻,5,neutral
Mudah di akses untuk warga awam. sangat mengesankan. Terima kasih kakak aplikator Mobile JKN. Barokallahu fiikum...Aamiiin🤲🏻🤲🏻🤲🏻,5,positive
respons cepat dan mudah di pahami,4,positive
jkn lebih akurat,5,neutral
sangat membantu kak,5,neutral
semakin mantap,5,positive
simpel,5,neutral
bagus buat berobat,5,positive
"Yth. Tim Developer Mobile JKN, Saya ingin melaporkan bug pada logika limitasi perangkat (Maksimal 3 NIK). Saat ini, aplikasi membiarkan NIK ke-4 login, namun setelah logout, terjadi ""conflict"" di mana NIK ke-3 dan ke-4 saling mengunci karena server membaca ada 4 NIK di satu Device ID. Pengguna jadi tidak bisa login ke akun mana pun. Mohon pertimbangkan untuk: 1. Melakukan validasi ketat (menolak NIK ke-4) langsung di pintu awal. 2. Menyediakan akses Call Center 165/PANDAWA di halaman depan (",1,neutral
"aplikasi tiba2 log out dengan sendirinya. jika ingin masuk kembali melalui email, jawabannya email belum terdaftar., dan jika ingin log in melalui message harus ada pulsa. sedangkan isi pulsa minimal 5rb. okelah kalau cuma pertama kali, tapi kalau di perhatikan lumayan sering aplikasi jkn mobile ini log out sendiri. maaf ini cukup merepotkan buat orang yg awam dengan aplikasi ini. mohon perbaikannya. terima kasih.",1,positive
"ini kenapa si? apknya log out mulu, lupa password pake email ga bisa aneh banget. orang mau berobat jadi ribet banget padahal udah di upgrade apknya. tolonggggg",2,negative
aplikasi sampah sering updet aplikasi sering keluar sendiri dari akun berkali-kali masuk keluar lagi,2,negative
sejauh ini baik baik saja,5,neutral
"KEBANYAKAN LOG OUT SENDIRI, TOLONG YAA APLIKASINYA DIPERBAIKI LAGI. MERUGIKAN PENGGUNA BPJS AJA!!!! kita udah miskin malah dipermainin kyk gini, miris.",1,positive
"suruh login trs, gak jelas",1,neutral
kenapa ya di setiap faskes dokternya kalo make bpjs ngasal bgt periksanya wkwk padahl bpjs saya juga berbayar.,4,neutral
Best,5,neutral
"mau daftar antrian poli RS aplikasi minta masukan nomer handphone, udah dimasukan minta verifikasi, .. pas udah masukin nomer HP susahnya minta ampun mau verifikasi, trus bagaimana mau ambil antrian kalo kayak gini padahal waktu terbatas kalo mau kontrol",2,negative
trima kasih udah nggak ribet lagi urus sana sini,5,neutral
setelah di coba mengunakan jkn tidak ada yg sulit...trimakasih jkn...🙏,5,neutral
memudahkan dalam reservasi di faskes,5,positive
terima kasih atas layanan yg terbaiknya.👍,5,positive
"tolong jangan mirror🙏, merepotkan saja",1,negative
"pembaharuan tapi login lagi, fasilitas fingerprint tidak bisa di gunakan, aplikasi pemerintah kok kaya gini??? IT nya kelas smk kah???.",1,neutral
"gajelas, pembaruan trs,keluar dari akun trs, password nya udh bener, tapi gabisa,jadinya susah",1,negative
"kenapa setiap update pindah faskes harus nunggu ganti bulan baru bisa aktif, dan lagi bpjs tidak berguna jika faskes yang didatangi berbeda dengan data faskes di aplikasi. padahal sudah update pindah faskes , dan parahnya lagi ditolak karena yang terdata masih faskes lama (belum aktif) dan harus pake umum, keluhan bagi orang rantau seperti ini mohon perbaikan dan solusinya",1,positive
"tidak bisa login,alasannya nik tidak lengkap padahal sesuai ktp. payah aplikasi yang menyesatkan.",1,negative
gak bisa ganti sandi yang lupa otp lewat SMS juga gak masuk,1,neutral
aplikasi apa'an ini... susah untuk verifikasi.. bikin emosi 😡 lupa pasword ke email kemabli ke aplikasi keluar lagi. 👎🏻👎🏻👎🏻,1,negative
"selama ini saya sangat senang, pake apk ini mempermudah tanpa menunggu antrian.",5,positive
butut bgt mau masuk aja gak bisa susah bgt,1,negative
kebanyakan log out... setiap buka aplikasi suruh login lagi... tolong di perbaiki,1,positive
Dengan aplikasi jadi mudah makasih jkn mobile 🥰,5,positive
"aplikasi gak jelas setiap update harus login ulang,giliran mau login dibilang NIK atau pasword padahal udah benar semua",1,neutral
ni aplikasi kebanyakan drama kah keluar masuk nya susah kali. apa tidak ada kepikiran untuk menyelesaikan keluhan masyarakat?,5,negative
"AlkhamduliLILLAH,SMOGA BRMNFAAT",5,neutral
"Sangat membantu ,goog job",5,neutral
kalau lama tidak login aplikasi log out sendiri merepotkan dalam kondisi mendesak,1,negative
"verifikasi akun selalu terkendala, daftar langsung ke kantor gabisa, tapi aplikasi nya busuk",1,neutral
membantu dalam pengecekan status keanggotaan,5,neutral
sangat membantu dan bermanfaat sekali,5,neutral
trumakasih,5,neutral
"aplikasi kocak, apa2 login apa login, login nyusahin juga pake gapcha2, udah tahun 2026 masih juga login kayak tahun 2017an, gak ad berbenah sedikit pun ini aplikasi, ulang lagi tuh atur ui/ux bikin ribet orang tua gw aja",2,neutral
aplikasi bagua,5,neutral
mantaabp,5,neutral
aplikasi lancar cepat,5,positive
"Setiap pembaruan pasti di suruh login/masuk kembali. Katanya bikin mudah ternyata malah mempersulit. Sudah ambil antrian di apk tpi tetap di kasih nomor antrian manual langsung di RS. Login/masuk bikin lama, apalagi apknya sering eror di suruh login dari awal lagi. RIBETT POKOKNYA",1,neutral
teruskan tingkatkan layanan kesehatan buat rakyat indonesia,5,neutral
"Aplikasinya jelek sering bgt eror, suka keluar sendiri, capek masukin nik dan pasword mulu, karna hampir tiap hari aplikasinya log out sendiri, mau ganti nomer hp jg susah, minta verifikasi lewat SMS gak pernah dikirim SMS nya, terus gimana mau terverifikasi coba kalau SMS-nya aja gak dikirim, mohon diperbaiki min 🙏🏻",1,neutral
Sumpah aplikasi iki sering error,5,negative
aplikasi bikin pusing ..bentar2 logout sendiri,1,neutral
"kalau buat aplikasi yang bagus. tiap hari terlogout sendiri. aplikasi buatan orang ilmu yang dipaksakan ya kayak gini..lain dikomplain lain yg dijawab😝. Dikomplain aplikasi sering logout sendiri, yg dijawab salah masukan sandi. Sekolah lagi coy..",1,positive
lumayan bagus....,4,positive
kenapa yaa kalo mau buka apl ini harus daftar lg pdhl masih aktif,1,neutral
great,5,neutral
Membantu mendapat informasi,5,neutral
Mempermudah untuk pendaftaran & bisa rubah faskes dengan mudah,5,positive
"apa maksud nya,hrs log in log in.,mnt nik ktp trs,pdhl udh update",1,neutral
sangat membantu sekali dengan aplikasi mobile JKN,5,neutral
"ini aplikasi kenapa sih, keluar masuk keluar masuk terus, repot banget ya allah",1,negative
"aplikasi gak jelas, verifikasi wajah gak bisa udah berat banget aplikasinya nya gak di optimize",1,neutral
memudahkan dalam pendaftaran pemeriksaan kesehatan,5,positive
Oke siip,5,positive
memberikan kemudahan dalam pelayanan,5,positive
awasome,5,neutral
tolong aplikasinya diperbaiki lagi. aplikasi mengirim kode otp ke nomor saya. tapi kode otp belum dikirim juga. sudah berkali-kali kirim ulang kode otp tapi tetap tidak dikirim kode otpnya,2,positive
sangat membantu sekali tidak usah antri lama2 ke kantor untuk ambil antrian,5,neutral
berjalan lancar,5,neutral
lain kali kalo mau verifikasi muka tuh jgn lamaa² udh kaya pinjol jelek,1,negative
1.Sangat mengecewakan 2.tambah mengecewakan,1,negative
kebanyakn logout hrus masuk lg pake nik dan pasword gak ada brpa mnit suruh masuk lg bnr bnr parah ni aplikasi pdhal udah terdaftar indonesi indonesia ini si tidak memudahkan melainkan memperlambat. apa lg klo buat daftar brobat online kbykan gak bisa eror tross,1,negative
"ribet untuk login, verifikasi kirim kode, tp kodenya tdk dikirim kirim. anehhh, padahal no saya aktif, bagaimana ini. tolong perhatiannya",1,neutral
"tadinya aplikasinya bagus baik² saja,pusing sama aplikasinya kok kata klinik faskes utama suruh daftarin 1 nik 1 akun, giliran saya daftarin eh malah ada tulisan perangkat anda sudah 3 kali melakukan login dalam satu perangkat, terus gak bisa lagi dibukak aplikasinya, sampe gak ngerti.....tolong lah diperbaiki katanya untuk memudahkan tapi malah menyengsarakan....tak kasih bintang 3 dulu kalo ada perbaikan baru kasih bintang 5",3,positive
"bugar dilink kan dengan aplikasi lainnya (strava, garmin, mi fitnes)",4,neutral
"lebih mudah dengan aplikasi mobile jkn tapi kenapa,nama anak saya sudah berubah di aplikasi mobile jkn saya tapi di faskes 1 nama anak saya belum berubah di aplikasi jkn mereka",5,positive
"dengan aplikasi ini saya terbantu, terimkasih",5,neutral
"nyusahin, aplikasi suka logout sendiri, mana loginnya Ribet harus masukin NIK KTP sama SANDI,, kasihan Kalo yg megang HP Orang Tua ,Jadi pada heboh",1,positive
"saya baru menggunakan aplikasi ini dan tiba tiba diminta verifikasi PIN, dapat PIN nya darimana akhirnya nggk bisa..bingung saya..ini app yg g jelas atau emang saya nya yg oon ya 😞",1,neutral
alhamdulillah apk jkn ini sangat membantu saya..👍👌,5,neutral
trimasih banyak,5,neutral
"kaga jelas nih aplikasi, mau ganti kata sandi kode otpnya ngga keluar"" mohon di perbaiki, kalau udh di perbaiki bakal gua ubah bintangnya",1,positive
simpel tp bikin bingung ketika ada sesuatu yg salah... but is all OK,5,neutral
aplikasi ny sanggat membantu,5,neutral
Untuk sementara oke sih,5,positive
aplikasinya sering sering susah log in tolong diperbaiki,5,neutral
lebih mudah sekarang dan sdh paham,5,positive
"Tolong bantu saya, saya mau verifikasi akun tapi tidak masuk. sudah berkali2 telpon 165 tidak ada respon jawaban apapun. adakah alamat email yang bisa saya hubungi? dengan manusia ya, bukan robot. tolong tim, saya butuh sekali bantuan. terima kasih",1,neutral
sangat membantu sekali good pokok nya mah,5,neutral
aplikasi model apa ini gak bisa masuk dan logout sendiri mohon maaf mohon maaf mulu keluarnya .. haaddeehh,1,neutral
memudahkan dalam proses penggunaan BPJS,5,positive
"bukan mempermudah tapi menghambat, terlalu banyak login dan kembali, nomor HP yang susah falid dan lain lain,,, pasien yang harus di rawat secara cepat malah terhambat",1,positive
"aplikasi nya ada perubahann menjadi lebih baikk, sekarang sudah mulai berkurang eror nya, walaupun surat rujukan masih sering hilang tapi lumayan berkurang, jadi kalau mau mendaftar menjadi lebih mudah dan sekarang nomor antrian nya bisa di ss, jadi kalau hilang lagi rujukan online nya masih bisa liat ss an nya :D mana sekarang jadi lebih lengkapnya, tambah 🌟",3,negative
"pelayanan tenaga Kesehatan cepat dan presisi , untuk obat obatan juga berkhasiat menyembuhkan",5,positive
"Aplikasinya kek gak niat buat, masa inversi kamera berbeda. Misalnya, ketika user nengok ke kanan, dalam aplikasinya malah kekiri. Usahakan inversi kameranya diatur lagi, menyusahkan 😏",1,negative
akun saya di nonaktifkan sangat ke kecewa terhadap pemerintah sekarang mengaktifkan ulang saja di persulit,1,negative
"mau masuk aja ribet, masih muncul tulisan 2 bikin lama aja,",3,neutral
ini kenapa ya mau login malah suruh mendaftar auto debit...pas sudah daftar layar malah jadi hitam..nggak bisa login..gimana solusi nya .??????????..kecewa,2,neutral
sangat membantu pasien untuk kontrol,5,neutral
terimakasih sudamempermudah pendaftaran online,5,neutral
kurang responsif,1,neutral
sejauh ini masih aman,5,neutral
"Mau login aja banyak urusanya, udah gamoang log out harus daftat autodebit, apalah",1,neutral
Mantaps,5,neutral
"kirim kode verifikasi aja lelet, giliran dipakai kek gak guna bet...",1,negative
"pulsa ke sedot buat ganti pass tp OTP dari aplikator ngak nyampe2, gini amat kalau ASN yg ngelola aplikasi ya 😡😡😡",2,neutral
puas terbaik,5,positive
"terimakasih. sangat luar biasa, mempermudah dan tidak ribet, 👌👌",5,positive
aplikasi paling ribet seduniaaaa,2,neutral
"untuk daftar onlinenya susah bget menghubungkan ke server terus udah di coba berkali"" tetep aja seperti itu trus. suka logot terus lgi",3,neutral
kesehatan penting jadi jgn hapus BPJS gratis ya,5,neutral
"sering logout sendiri, giliran login susah, berapa kali kirim kode otp gagal terus, payah",1,negative
lanjutkan mempermudah peserta ya. kan saya sudah membayar. pastikan untuk mendapatkan hak saya,4,positive
"mau verifikasi wajah sangat sulit, padahal sudah diluar ruangan",2,negative
verifikasi wajah terlalu lama,4,neutral
dengan BPJS saya merasa sangat terbantu. smoga BPJS selalu lancar dalam setiap pelayanan,5,neutral
"adakan fitur rujukan, jadi kalo mau perpanjang surat rujukan bisa melalui aplikasi tidak harus datang ke paskes pertama, kecuali untuk rujukan pertama kali baru harus ke paskes pertama dulu.",5,neutral
setiap buka harus mulai daftar lagi.,1,neutral
"eror terus, ambil antrian online padahal kosong, tapi keterangan penuh. F1",1,neutral
aplikasi nya sering eror sering keluar sndiri dn login lgi dn susah kadng masuk lgi,2,negative
Hai mobile JKN kenapa anda mempersulit hidup orang di mobile JKN saya ada dua Jiwa saya dan Ibu saya yang berumur 80 tahun kenapa saya lihat punya ibu saya tidak ada padahal sudah saya daftarkan kontrol buat di poli jantung tanggal 18 dan dapat nomer antrian nomer satu lah ini kok tiba² nama ibu saya di mobile JKN tidak ada tolong ya jangan buat susah orang,1,negative
ngk ribet bagussssssssa,5,neutral
kenapa di non aktifkan,5,neutral
"mohon info, mengapa utk daftar online rujukan selalu tidak bisa terutama pada jadwal dokter tdk tersedia?. diulang2 beberapa hari tetap tidak bisa.",1,neutral
mau daftar online aja ga bisa trus min 😏,4,neutral
ok aja,4,neutral
Pelayanannya lebih gesit lagi.,5,neutral
"Mhn segera diperbaiki aplikasi nya utk lebih baik dan mudah digunakan .. setelah di update justru malah keluar notifikasi "" utk alasan keamanan, aplikasi tdk dpt berjalan pd perangkat yg dilakukan root "" dan selalu saja logout dg sendiri nya aplikasi ini.. padahal sangat penting dan hrs diakses utk digunakan saat pemeriksaan kesehatan.",1,positive
top markotp,5,neutral
memudahkan administrasi,5,positive
