text,sentiment
riwayat bayar info bayar dr daftar terupdate bln jalan sengaja tutup tolong buka hak tau msh bs dgn detail jaman web saldo lebih tera jgn apk maju mundur,neutral
aplikasi sangattt gak jelasss veriv ulang datatapi tetep bocorbug dimna regis nik bener bilang salah trs mnta veriv ulng plsa lagigini pnya perintah apk bapuk gak jelasss nya duittt mulu contoh swasta no heran bet asligiliran bayar ga telat gilir sakit parah dlu terima klaimgak iklas gw bayar ni,negative
tolong bikin pusing buka susah daftarin aouto debit susah udah bayar tanggung ribet bgt ni aplikasi,negative
susah masuk coba baik sdh sekian byk org lupa password email gk daftar pakai nomor hp aja gk bsk pasien kontrol jkn gk sdh umur thn periksa jantung nunggu aplikasi y,neutral
susah login,negative
udh lupa password kode otp ga udh nunggu buang,neutral
parah aplikasi aplikasi resmi pemerintahbuat lancar cek bpjs buka aja susah bug parah,negative
mantap moga berkah,positive
jujur aplikasi bagus iya ngambil nomor antri frtl error mulu tulis gagal proses simpan data ambil antre pas kisar jam subuh aneh bikin bikin adu mobile jkn suruh chat whatsapp rsweb rs tuju suruh ambil nomor antri manual klo disuruu gitu guna nih aplikasi kecewa ama nih aplikasi sumpah orang report error evaluasi cari mana errornya,negative
guna ga ribet bawa kartu faskes,neutral
thx,neutral
fitur layan sehat dlm genggam,neutral
mobil jkn login aja sih pdhl aq masuk nik bener smua gagal login aja sampek kali resah tolong aplikasi nya benah klo mmg trobel obat,negative
ubah pilih faskes,neutral
tolong verifikasi kode cepat moga depa aplikasi jkn mobile baru masyarakat mudah akses aplikasi,positive
mudah dg mnggunkan aplikssi trimakah,positive
no frvikasinya ga kasih udah bolak daftar,neutral
ga login wajib pakai pulsa kode otp nya,neutral
rubah segmen kerja via apk ribet via apk,neutral
terimakasih jknkeluarga bantu,neutral
bagus mudah bangga dgn karya anak bangsa,positive
login data duduk anggap salah melulu urus hidup mati aneh,negative
aplikasi ampass error gabisa login tim it nya mana,negative
aplikasi membantutidak ribet pindah paskes,neutral
kasih bintang karena gagal verifikasi wajah,negative
moga konsisten kualitas,neutral
aplikasi mantul,neutral
login susah capca amen salah,negative
sangant bagus,positive
estimasi antri valid yg asli,neutral
aplikasi bantu,neutral
bintang yg bicara,neutral
ngak masuk pasu nik aplikasi masuk lupa sandi tolong baik mind,positive
aktifmasih aja tagih rubah data faskes nya nunggu tahun rubahmemeras rakyat kasih jalan rubah nyakrn kendala salah pilih faskes alias pencet,neutral
dwngan mudah layan,positive
aplikasi gak bgt atur pin mulu,neutral
paan sih gak udah make nomer beda otp gak kirim kirim buang buang gw aja lemper,neutral
gimana sih login ulang nghank aneh ni apk baik cepat,positive
versi baru knp android update yg baru knp versi baru konsultasi online telekonsul chat mobile jkn faskesnya,neutral
bantu,neutral
gk update buang kuota,neutral
bantu kondisi terkadang pindah tinggal tugas suami,neutral
gimana sih apknya suruh verifikasi waja gagal deket lampu loh gagal dn gak pake masker,negative
aplikasi pea logout gilir masuk susah banget,negative
bagus apk nya,positive
verifikasi wajah gagal,negative
lemah aplikasi jkn gak login minggu aja logout,neutral
bayar angsur bpjs verifikasi kartu kredit nggak busa susah kali tolong bantu,negative
logout pas login nya minta proses,neutral
daftar aja ngga,neutral
mudah bantu obat moga sehat allah swt sang beri sehat lindung allah swt,positive
akses aplikasi nya rumit lihat riwayat layan sehat gk tampil udah update aplikasi jkn mobile buruk kualitas verifikasi obat faskes aja sulit otp otp gk,negative
ok aplikasi,neutral
mudah paham panduanya,positive
terima kasih mobile jkn bantu mudah,positive
knp aplikasi jkn nik sy beda dn daftar klinik yg tuju pdhl sy daftar pake nik mo daftar klinik nya nik sy beda aneh,negative
                 ,neutral
suruh nunggu kode otp sms ga muncul muncul hadeehhh,neutral
mantap mudah,positive
apk lupa pasword sampe call center keluarin akun ku udah finger print ga,neutral
alhamdulillah moga jkn layan nya,neutral
aplikasi jkn kis bantu penting pribadi keluarga butuh obat,neutral
aplikasi tdk bs login pdhal nik password captcha sdh tolong donk baik fasilitas jd hambat krn sulit spt,neutral
akun tibatiba pas login sandi salah pas ganti sandi sistem kirim kode otp sms terima kode tolong developer sistem baik,positive
bagus bantu moga sukses amin,positive
bagus bpjs gratis,positive
aplikasi sat set,neutral
bantu antri layan bantu tim,neutral
ngk knp ngk masuk aplikasi badahal nomor hp udah bentul mlh ngk kirim nomor ott,neutral
kasih kelad,neutral
aplikasi goib sih bikin ribet masuk aja kagak captcha ga muncul lg,neutral
mudah gun nya,positive
aplikasi perintah busuk pecat tim it yg guna balik aolikasi rekam wajah pas daftar gak bisabisa,neutral
aplikasi buruk buka wifi rumah terang koneksi tolong jkn susah buka pakai wifi internet tolongg sama rata aplikasi buruk sulit guna balik citra mobile jkn susah orang sehat selamat masyarakat,negative
bantu ubah faskes mudahterimakasih,neutral
ribet bet ngurus nya daftar online nerima kode otp banget pake pulsa tuh bikin ribet,neutral
login sulit lama antre efisien,negative
baguslebih mudah,positive
transparansi informasi bingung keluh tanggap guna aplikasi suruh tatap muka,neutral
obat anak klinik suruh pake aplikasi ribet sumpah nih ga habis pikir potong gajih coba yg akal gmna solusi nya mna klo yg ga hp android,positive
layan,neutral
mudah,positive
aplikasi mudah d mengertirespon cepat bagus bagus mudahn nya lebah bagus,positive
puass,neutral
aplikasi rusak tunggu sms otp ajja menit lakuin smpe puluh kali sma ngga respon ngga saran guna aplikasi,negative
hang,neutral
uji sabar,neutral
tbtb logout kalo login banyak error aplikasi instansi kualitas bobrok bgt bayar,negative
aplikasi rongsok,neutral
aplikasi lancar cepat update data pasien,positive
indonesia maju,neutral
aplikasi bagus bantu mode cepat ga capek kantor bpjs,positive
jkn mobile mudah efektif,positive
kode otp ngga masuk napa dah buset nyusahin banget,neutral
login susah banget verivikasi wajah aja sulit terang udah terang nggak pake masker topi apa baik,negative
assalamualaikum mhon aplikasi mobile jkn ya offline lihat antri faskes tahap selnjutnya rumah sakit udah nomor antri tp buka mhon besok pagi daftar pke no antri nya gmna ms offline mhon,neutral
moga gk susah urus bpjs,negative
mudah bantu,positive
alhamdulillah bantu jozz,neutral
servernya busuk kalo ga pakai suka log out pas login captcha nya suka loading banget urusin bener,positive
baikdan tunggu kalo nunggu antri,neutral
gabisa dapet otp mending hapus fitur otp kalo gitu,neutral
serius nungguin verifikasi otp nya yg orang gak sabar cape nungguin nya tolong bantu nya mksh,neutral
error login,negative
aplikasi buusukkk ngga log out nomr hp udah ganti pakai aja,neutral
mamtap,neutral
knp udah daftar tpi masuk nik sandi,neutral
josss,neutral
gagal masuk jkn mobile nik pasword capta yg mudah daftar cek up dokter,neutral
mudah terimakasih perintah fasilitas sehat keluarga,positive
stuck izin notifikasi,neutral
bagus aja udah,positive
ngehang,neutral
bantu trimakasih mobile jkn,neutral
mantapjadi engga repot lg,negative
apk login salah aneh sulit aja nih apk,negative
mudah sdh paham,positive
lahir lampung ga aceh tamiang,neutral
daftar aja susah sok sok an pake aplikasi manual aplikasi buruk,negative
nambahin serta aja susah bgt kalo udh ketik nik nikah gabisa ilang kalo nambah serta susahhh bgt,negative
rubah data gampang online aja,neutral
masuk apl kenapatidak ubah data sulit login,negative
udah ga bisabisa identifikasi autentifikasi wajah bikin emosi apps mudah bikin sulit tolong baik mudah,positive
lumayan ribet,neutral
manfaat mudah,positive
tolong update versi mengaharuskan login lambat obat tolong tim it yg pinter kayak aplikasi update gak disuruhl login ulang,negative
aplikasi sampah notifikasi otp,negative
akses jkn ya,neutral
mudah kece bpjs,positive
aplikasi sampah verifikasi wajah sebenernya fungsi gaya gaya ken pake sistem biometrik sulit akses masuk apa tang perintah yg fungsi,negative
mudah praktis,positive
bagus sehat,positive
gbisa msuk pdhal jaring enak,neutral
bayar bpjs cek sdh aktf blm pas cek tdi siang sdh aktf malam liat aplikasi mobile jkn nya sru masuk kmbali bgtu ya stiap hbs bayar msuk ulang aplikasi trus,neutral
knp akhir suka eror yakukira wifi kuotakutp kantor ku cek ttp eror trus,positive
aplikasi yg bantu mudah,positive
ribet rujuk templet pilih rs pilih bolak paskes utama rs wilayah paskes sedia zona wilayah,neutral
bagus layan,positive
mudah aplikasi tdk ribet mudah erti guna,positive
menggangu log out,neutral
gak buka blank hitam aja,neutral
sih rempong banget jk daftar slalu bilang capca salah kadang muncul ingat mohon kendala yg kembang sih ga becus banget kelola aplikasi niat pake mobile jkn biar mudah eh tp ribet bikin tensi darah,positive
daftar aja susah verifikasi nomer hp kode gak masuk,negative
tunggu aktif ubah faskesnyapadahal darurat langsung pakai,neutral
bintang bicara,neutral
oke,positive
aplikasi lemott nyusahin aja verifikasi aja ga masuk masuk kode nomor yg apk tidan sesuai dgn yg daftar,neutral
mudah gunakansangat bantu,positive
error errornya minggu minggu aja digunain ulang,negative
nunggu nomor verifikasi udah bulan gak kabartrus kau reset password gimana nomor verifikasi aja gak,neutral
log out sih ribet nya orang tua gak paham teknologi kontrol minggu susah log out melulu,negative
maintenance jam pagi macam sore ganggu jadwal kontrol,neutral
tolol otp ga pake kirim,neutral
aplikasi sampah,negative
bantu mudah akses layan sehat,positive
mantaf,neutral
aplikasi tololl gak gunaa orang sakit gak sadar suruh verifikasi muka kekmana udah lewat nunggu otp gak masuk udah slesai terang jaring offline kekmanaa,neutral
baharu data done,neutral
ga login pake wifi apa ni aplikasi busuk,neutral
mudah praktis,positive
apa urus perintah bikin ribet kode otp malam pagi ga kirim kirim real aplikasi cacat cocok korupsi,neutral
mudah urus orang insyaallah mudah urus mu trimakasih bpjs,positive
kemarin daftar bpjs terang bayar tera batas bayar tgl sampe bayar karna tulis nya bayarok bayar langsung tgl sampe bpjs nya kunjung aktif tolong jelas,neutral
ga gabisa daftar bjir minta proses sila coba mohon maaf ketidaknyamanan gaje bintang,neutral
bingung upgrade jd kacau sblm upgrade screenshoot utk tiket periksa skrg sdh tdk sistem sj tdk tp skrg buka sll cek koneksi internet smp bosen buka tutup buka aplikasi maaf provider mohon baik kl screenshoot,positive
gak daftar dgn no hp serta sy download serta,neutral
ga daftarr,neutral
bintang limakrn layan nya bagus,positive
mobil jkn buka hp android hitam,neutral
mudah ubah data serta moga fitur layan,positive
layan nya ramah bantu isi data paham,neutral
jlek kode verifikasi gamasuk masuk apk gak,neutral
tolong min daftar pas isi nomor hp kode verifikasi masuk,neutral
moga manfaat rakyat indonesia,neutral
ok mudah d,positive
loading,neutral
aplikasi nya gak banget udah daftar ilang daftar ulang lah,neutral
anak dua habis bayar kantor gimana si,neutral
sulit lupa sandi,negative
thanks for your jkn alhamdulillah susah payah udah langsung kartu kisnya,negative
rubah faskes gabisa pencet tolong baik ya sulit mudah masyarakat,positive
susah bngt log in nya,negative
panggil suara putus,neutral
parah daftar susah banget kode captcha verifikasi wajah gagal,negative
solutif fast respon jam,neutral
update ko ga login ya ya,neutral
ya kali masuk ka apk nya kode captcha muncul udah restart apk nya hapus instal kode captcha muncul,neutral
anggota serta lengkap jkn mobile gimana nya biar lengkap,neutral
masuk susah banget pliss baik aplikasi nyaaa,neutral
aplikasi perintah yg umumnyamudah membantudan layan terimakasih,neutral
bantu obat,neutral
buruk susah masuknyamuter baik ya mudah ribet muter mggak internetsudah pakai wifi muter jadi jengkel,neutral
makasih zkn,neutral
muas layan,neutral
yg beda kk daftar anggota dibenerin knkantor pusat yg soreang komputer ubah tp data yg,neutral
baikk,neutral
udah bagus eh ga diizinin screenshot lupa passwordnya verivikasi ribetnya ampun,positive
udh kali kali ga buka masuk aplikasi udh instal ulang ttp,neutral
bantu darurat antre mepet,neutral
aplikasi error perintah gk dibenerin,negative
logout masuk gagal terushhhhhhhh aplikasi perintah konoha ya sesuai perintah,negative
aplikasi yg bantu milik kartu tuju sehat kuat warga negara indonesia,neutral
daftar akun sulit verifikasi wajah orang tua perintah senyum orang tua wajah ekspresif usaha senyum yaa batas gitu gagal verifikasi wajah verifikasi,negative
datengin ajah tuh kantor gedung rasuna jelas aplikasi sulit zaman digital akses aplikasi jkn ga fungsi keluh otomatis robot ga manfaat gada bantu lihat opsi ga fungsi tagih tagih pambayaran cepet banget ga badan sehat indonesia,negative
ribet gagal mulu vermuk,negative
maudah bantu,neutral
terima kasihsudah masyarakat,neutral
terimakasih jkn mobil rubah faskes daerah,neutral
bagus mudah layan,positive
bagus lengkap,positive
alhamdulillah mudah cari layan sehat,positive
bagus simple mudah paham,positive
aplikasi bagus mudah serta aja kadang sesuai harap realita anti apk jam beda layan,positive
aplikasi baga begadang mok la daftar na pas la daftar mok mala ma pisang sanga hps bang mi te aplikasi yate,neutral
halo bpjs log out login krna password salah pdhl passwordnya lupa password gagal kirim kode otp hp aktif pulsa lapor pandawa pilih tolong dgn solusi oermintaan maaf ya terimakasih,neutral
alhamdulillah mudah pakai aplikasi okeoke aja kendala,positive
daftar antri pol rs aplikasi masuk nomer handphone udah masuk verifikasi pas udah masukin nomer hp susah ampun verifikasi trus ambil antri kalo kayak gin batas kalo kontrol,negative
buruuk,neutral
aplikasi mohon tangan daftar antri layan,neutral
sampahsering gak buka,neutral
aplikasi bagustapi tlg rang update nya dehjgn,neutral
mantap andal daftar kis anak langsung proses cepat malam pagi udh proses berhasl,positive
bagus aplikasi jkn,positive
kalo rujuk rawat jalan anak susah daftar nya kirain mudah anggota keluarga,neutral
bikin aplikasi sih gk bikin mudah mala bikin susah aplikasi busuk pakek aja lupa sandi cobak kali eror muluu mau suka nyusahin orang bayar bpjs gk gratis klw emang aplikasi gk layak gk pakek aplikasi bikin ribet aja udah sakit eh mala sulit,neutral
cepat bantu,positive
aplikasi gak dikit dikit eror gerak dikit eror mangkanya kalo aplikasi bener log out gilir login password salah bener bener password nya ganti password otp gak masuk masuk tolong kalo gin nyusahin masyarakat sengaja kasih bintang biar baca,neutral
terimakasih bantu,neutral
mantab mudah,positive
ga bikin repot orang awam ribet ny birokrasi negeri sampah,negative
degan nya aplikasi benermempermudah ngk ngabisin kantor bpjskeren deh jkn,neutral
simple,neutral
verifikasi nomor hp aja gk aplkasi gk,neutral
alhamdulillah terimakasih bpjs,neutral
apk parah otp yg masuk,negative
trimah kasih ubah bpjs cepat,positive
bagu bantu proses serta,neutral
ga ss ga masuk device kalo aman coba optimal ga keluarga tuntut pekerjaanketika keluarga kampung sakit daftar jknternyata bukti daftar ga share,neutral
